I,Q,U,V,P,ch5,pk1,pk2,pk3,pk4,fwhm1,fwhm2,fwhm3,fwhm4,proms1,proms2,proms3,proms4,d1,d2,d3,d4,st1,st2,st3,st4,rm1,rm2,rm3,rm4,ku1,ku2,ku3,ku4,sk1,sk2,sk3,sk4,s1,s2,s3,s4,ma1,ma2,ma3,ma4
124.8183,0.1869,-0.3658,-0.2113,0.4620,156.5909,117.0000,125.0000,112.0000,115.0000,15.2500,12.5000,20.0000,23.2500,25.0000,12.0000,22.0000,13.0000,20.1651,0.2045,0.2397,0.3764,5.6005,0.0585,0.0649,0.1169,124.9420,0.1966,0.3716,0.2432,2.4465,1.6764,2.1580,1.6283,0.6642,-0.0281,0.4163,0.0820,1.0010,1.0467,1.0154,1.1377,0.1616,1.1169,0.6605,1.9364
125.4613,0.1428,-0.2178,-0.2468,0.3588,170.6522,131.0000,117.0000,104.0000,99.0000,4.6667,6.7500,6.6667,3.0000,6.0000,5.0000,8.0000,1.0000,15.7422,0.1437,0.1640,0.3459,5.2285,0.0534,0.0479,0.1075,125.5655,0.1529,0.2239,0.2710,1.7111,1.5066,3.1438,2.3458,-0.3116,0.4032,-1.1805,-0.8031,1.0008,1.0640,1.0226,1.0850,0.1255,1.0331,0.7567,1.4438
124.7284,0.0861,-0.4013,-0.2664,0.4893,138.8788,114.0000,108.0000,113.0000,125.0000,13.2500,13.0000,14.0000,15.3333,22.0000,6.0000,15.0000,25.0000,16.1994,0.0798,0.1156,0.2560,5.1639,0.0261,0.0340,0.0854,124.8320,0.0908,0.4021,0.2765,1.7357,1.6984,1.9934,1.8181,0.1499,-0.1007,-0.3295,0.4146,1.0008,1.0428,1.0035,1.0498,0.1299,0.9379,0.2890,1.0011
123.2536,0.1515,-0.4941,-0.3564,0.6278,164.0000,94.0000,115.0000,107.0000,119.0000,5.0000,7.6667,9.0000,10.0000,3.0000,10.0000,13.0000,2.0000,13.4965,0.0256,0.0479,0.1848,4.2097,0.0086,0.0127,0.0591,123.3209,0.1515,0.4946,0.3628,1.9767,1.9022,3.1000,1.7648,-0.3587,-0.6860,-0.6461,-0.1926,1.0005,1.0015,1.0003,1.0127,0.1095,0.1693,0.0969,0.5192
124.6937,0.1327,-0.4034,-0.2079,0.4728,167.0476,104.0000,117.0000,115.0000,110.0000,3.0000,6.5000,8.3750,5.0000,1.0000,6.0000,17.0000,3.0000,17.5577,0.2115,0.0725,0.3348,5.6696,0.0675,0.0254,0.0923,124.8164,0.1480,0.4042,0.2296,1.7246,1.8372,1.5634,3.0266,0.0403,-0.0853,0.1669,-0.8838,1.0010,1.1165,1.0019,1.0871,0.1409,1.7246,0.1799,1.6546
123.4771,0.0409,-0.4541,-0.0128,0.4561,191.3913,88.0000,99.0000,131.0000,106.0000,3.0000,5.0000,12.0000,9.0000,2.0000,2.0000,23.0000,4.0000,11.6705,0.1584,0.0465,0.2782,3.8858,0.0458,0.0155,0.0917,123.5356,0.0615,0.4540,0.0907,1.6833,2.2259,1.8269,2.0569,-0.2565,0.3167,-0.3324,-0.5973,1.0005,1.2558,1.0006,1.2289,0.0945,3.8700,0.1024,4.4757
124.1794,0.2607,-0.1756,0.3222,0.4501,169.8696,93.0000,125.0000,107.0000,63.0000,5.0000,6.0000,7.0000,2.0000,2.0000,2.0000,7.0000,1.0000,14.4356,0.1816,0.1472,0.5062,4.4207,0.0572,0.0432,0.1513,124.2547,0.2671,0.1815,0.3519,1.8985,2.4199,2.7889,3.5018,-0.2322,0.7813,-0.8581,-1.3281,1.0006,1.0227,1.0282,1.0831,0.1163,0.7028,0.8451,1.6921
138.1333,0.2037,-0.3545,-0.2499,0.4792,168.8846,139.0000,146.0000,125.0000,133.0000,23.0000,22.0000,17.3333,12.3333,42.0000,26.0000,29.0000,18.0000,44.3460,0.2538,0.2820,0.3845,13.0786,0.0890,0.0743,0.1045,138.7392,0.2239,0.3630,0.2702,1.7366,1.8261,2.5177,2.0085,0.1466,0.6718,-0.5763,0.0086,1.0044,1.0880,1.0212,1.0825,0.3217,1.2882,0.8014,1.6212
123.4679,-0.0897,-0.4348,-0.6982,0.8274,186.1200,135.0000,92.0000,111.0000,150.0000,13.1250,7.5000,10.5000,10.2667,21.0000,6.0000,6.0000,23.0000,15.0761,0.1128,0.1748,0.4791,4.4922,0.0298,0.0657,0.1629,123.5463,0.0940,0.4397,0.7148,1.8103,3.3182,1.6310,1.8558,0.0556,1.1354,0.5588,0.3543,1.0006,1.0523,1.0109,1.0259,0.1221,1.3128,0.4042,0.6975
142.2735,-0.1009,-0.3611,-0.1835,0.4174,143.8056,137.0000,110.0000,171.0000,129.0000,21.0000,8.7500,17.7500,7.0000,36.0000,3.0000,57.0000,4.0000,50.9005,0.4244,0.3399,0.5383,16.5082,0.1388,0.0956,0.1752,143.2016,0.1652,0.3792,0.2626,1.6620,2.0172,3.1939,2.5660,-0.1931,0.6431,-1.1630,-1.0184,1.0065,1.1135,1.0324,1.3278,0.3590,3.1328,0.9395,3.2664
143.8036,0.0631,-0.3359,-0.3665,0.5011,179.6912,221.0000,140.0000,140.0000,177.0000,19.3125,31.5000,24.0000,22.9583,117.0000,35.0000,42.0000,71.0000,65.2923,0.3003,0.3180,0.8279,22.3637,0.0973,0.0874,0.2106,145.5069,0.1206,0.3530,0.4005,1.6959,1.5659,1.8963,2.2080,0.4396,0.0225,0.1194,-0.3146,1.0118,1.2394,1.0316,1.1547,0.4567,3.6833,0.9456,2.6254
126.7178,0.2665,-0.4183,-0.2930,0.5760,161.7838,107.0000,131.0000,106.0000,124.0000,12.5000,18.0000,13.0000,5.5000,10.0000,12.0000,22.0000,6.0000,21.0287,0.1203,0.0907,0.3643,6.5262,0.0441,0.0289,0.1117,126.8813,0.2714,0.4202,0.3149,1.7193,1.3950,2.0885,2.4880,0.0580,-0.0398,-0.6293,-1.0224,1.0013,1.0131,1.0023,1.0674,0.1661,0.4523,0.2165,1.2740
123.7478,0.0849,-0.4386,-0.3477,0.5661,172.0000,102.0000,107.0000,113.0000,122.0000,3.0000,9.5000,6.8750,5.0000,3.0000,7.0000,15.0000,5.0000,13.3217,0.0427,0.0936,0.2075,4.5105,0.0160,0.0332,0.0746,123.8248,0.0866,0.4396,0.3568,1.6926,1.7547,1.6332,1.6259,-0.2411,0.7168,0.1070,-0.0649,1.0006,1.0164,1.0027,1.0211,0.1077,0.5048,0.2137,0.6003
146.1213,-0.1694,-0.3990,-0.6233,0.7592,186.8235,174.0000,106.0000,153.0000,183.0000,17.6667,21.4167,20.5833,17.1667,49.0000,25.0000,44.0000,56.0000,51.2522,0.0966,0.1618,0.4676,17.5799,0.0303,0.0425,0.1283,147.1441,0.1693,0.3977,0.6272,1.6792,2.8376,2.9504,2.9096,-0.4032,1.0351,0.7118,0.9941,1.0070,1.0159,1.0056,1.0209,0.3520,0.5849,0.4104,0.7707
123.7121,0.1590,-0.2859,0.0270,0.3283,204.2963,94.0000,115.0000,110.0000,103.0000,2.0000,10.0000,18.1667,2.5000,2.0000,7.0000,20.0000,2.0000,10.9751,0.0884,0.2815,0.4909,3.6156,0.0253,0.1083,0.1697,123.7630,0.1613,0.3046,0.1685,1.9872,1.9996,1.4788,1.4832,-0.5916,-0.1670,0.3908,-0.0965,1.0004,1.0120,1.0670,1.0949,0.0887,0.5582,1.0271,3.4088
133.0374,0.0471,-0.2868,-0.3857,0.4829,171.1087,146.0000,121.0000,115.0000,129.0000,18.5833,15.0000,32.5000,22.3333,25.0000,18.0000,26.0000,24.0000,28.8534,0.1686,0.0652,0.1654,8.6726,0.0396,0.0193,0.0515,133.3137,0.0616,0.2870,0.3900,2.0031,2.6673,2.2270,2.1298,-0.3019,-0.3614,0.8207,-0.4449,1.0021,1.1387,1.0022,1.0086,0.2171,3.4306,0.2278,0.4296
124.6365,0.1139,-0.4516,-0.4610,0.6554,162.0400,118.0000,113.0000,106.0000,133.0000,10.1667,10.5000,12.0000,7.0000,22.0000,8.0000,12.0000,8.0000,16.1230,0.0863,0.1872,0.3537,5.2255,0.0302,0.0566,0.1051,124.7416,0.1184,0.4553,0.4712,1.7244,1.4241,1.9173,2.3435,0.0320,0.0754,-0.3972,0.7104,1.0008,1.0327,1.0075,1.0248,0.1294,0.7663,0.4157,0.7803
123.9204,0.1321,-0.1528,-0.1107,0.2303,171.6000,132.0000,110.0000,98.0000,96.0000,14.6250,10.0000,13.3333,10.7500,23.0000,1.0000,11.0000,13.0000,12.5431,0.1259,0.1076,0.2200,3.9783,0.0373,0.0396,0.0702,123.9817,0.1381,0.1584,0.1301,2.1079,2.3497,1.5107,1.8174,-0.6159,0.6847,-0.3701,-0.1802,1.0005,1.0369,1.0314,1.1780,0.1012,0.9629,0.7114,2.2718
128.3136,0.0545,-0.3054,-0.2007,0.3695,176.9778,133.0000,108.0000,128.0000,125.0000,16.9167,5.0000,16.7500,19.0000,28.0000,4.0000,35.0000,30.0000,21.4440,0.2031,0.1028,0.5062,6.8447,0.0656,0.0322,0.1750,128.4920,0.0868,0.3055,0.2615,1.7253,1.7384,1.8417,1.6064,-0.1233,-0.0906,0.4186,-0.2880,1.0014,1.2074,1.0055,1.3148,0.1672,3.2764,0.3391,3.3812
121.4436,0.1568,-0.2847,0.0903,0.3374,182.9692,101.0000,116.0000,122.0000,85.0000,22.2500,39.0000,11.3750,2.0000,11.0000,19.0000,17.0000,1.0000,10.8088,0.2621,0.3281,0.3869,3.4280,0.0790,0.0947,0.0950,121.4913,0.1763,0.3012,0.1289,1.9882,1.9757,2.5633,2.6982,0.7484,-0.4643,-0.8156,-0.1100,1.0004,1.1165,1.0525,1.1839,0.0890,1.8333,1.1759,3.9422
150.8827,0.2110,-0.4110,-0.2743,0.5373,134.1839,162.0000,187.0000,147.0000,176.0000,35.8333,29.3250,41.0000,30.7500,74.0000,73.0000,53.0000,66.0000,80.3360,0.2359,0.3748,0.4371,28.1288,0.0662,0.1077,0.1108,153.4527,0.2236,0.4358,0.3041,1.5209,2.4543,2.1860,2.6331,0.2550,-0.7456,-0.0393,0.7572,1.0170,1.0464,1.0316,1.0728,0.5370,1.1371,0.9023,1.6279
122.5825,0.1738,-0.2724,0.2784,0.4265,177.3500,89.0000,113.0000,114.0000,79.0000,7.9167,5.5000,7.0000,7.5000,7.0000,4.0000,6.0000,6.0000,11.4908,0.1070,0.0961,0.1042,3.9483,0.0270,0.0324,0.0337,122.6429,0.1764,0.2743,0.2804,1.6210,4.1598,1.8429,1.8631,-0.1548,1.2141,-0.4812,0.5827,1.0005,1.0113,1.0067,1.0069,0.0938,0.6171,0.3539,0.3755
123.8192,0.2016,-0.5118,-0.2971,0.6252,165.8947,86.0000,122.0000,115.0000,127.0000,1.0000,3.0000,16.5000,10.0000,1.0000,2.0000,23.0000,6.0000,13.4975,0.2009,0.1341,0.2888,4.0537,0.0735,0.0436,0.0757,123.8838,0.2160,0.5124,0.3062,1.7962,1.6151,1.7610,3.5842,0.1132,0.5918,0.2927,-1.2278,1.0005,1.0616,1.0035,1.0311,0.1090,1.0182,0.2632,0.9864
125.0496,0.0954,-0.2610,-0.0562,0.2835,168.2564,115.0000,111.0000,113.0000,99.0000,10.5000,18.0000,26.0000,7.5000,12.0000,7.0000,21.0000,8.0000,14.8342,0.1591,0.1182,0.3095,4.3349,0.0464,0.0343,0.0686,125.1228,0.1064,0.2629,0.0889,2.2530,2.1414,1.7973,6.3294,-0.5181,0.0800,-0.3115,-1.9234,1.0006,1.1080,1.0084,1.4926,0.1187,1.7752,0.4554,6.6260
125.1467,0.1045,-0.1469,0.1691,0.2472,163.4643,127.0000,112.0000,111.0000,75.0000,12.0417,6.0000,11.0000,4.0000,33.0000,4.0000,8.0000,1.0000,16.0144,0.1458,0.2407,0.1052,5.2204,0.0412,0.0752,0.0228,125.2516,0.1130,0.1670,0.1700,1.6228,2.1873,1.9275,6.0432,-0.0271,0.2676,-0.3236,-1.6066,1.0008,1.0711,1.1149,1.0088,0.1280,1.4376,1.7162,0.6276
130.4501,0.1037,-0.4038,-0.2691,0.4962,189.1613,132.0000,124.0000,126.0000,136.0000,5.0000,16.5000,24.3333,5.0000,6.0000,8.0000,28.0000,1.0000,28.9874,0.4425,0.1566,0.9156,10.1202,0.1207,0.0474,0.2941,130.8358,0.1574,0.4076,0.4049,1.5232,3.0206,1.7534,2.3480,0.2793,-0.7278,-0.1400,-0.7969,1.0030,1.0976,1.0067,1.3968,0.2225,3.2638,0.3881,4.2164
124.5813,0.1425,-0.2319,0.0435,0.2757,177.7778,109.0000,113.0000,107.0000,96.0000,8.0000,10.0000,11.6667,3.0000,10.0000,6.0000,12.0000,1.0000,12.8145,0.0819,0.1445,0.3904,4.3688,0.0259,0.0524,0.1400,124.6536,0.1450,0.2377,0.1427,1.9229,2.3867,1.4698,1.5679,-0.5101,0.7655,-0.3474,-0.1486,1.0006,1.0154,1.0238,1.1417,0.1029,0.5775,0.6299,3.5543
124.2449,-0.0049,-0.4311,-0.4412,0.6169,197.0417,117.0000,98.0000,116.0000,124.0000,4.0000,5.0000,14.4583,2.0000,4.0000,3.0000,19.0000,1.0000,12.5250,0.0885,0.1161,0.2750,3.9701,0.0270,0.0348,0.0968,124.3056,0.0267,0.4330,0.4539,2.0436,2.2845,3.7274,1.4878,-0.6634,0.7305,-1.4254,-0.2178,1.0005,1.1255,1.0031,1.0225,0.1008,4.0464,0.2692,0.6265
126.0967,0.2424,-0.0898,0.2333,0.3482,190.3158,129.0000,136.0000,102.0000,70.0000,15.0000,8.3333,12.0000,3.0000,31.0000,12.0000,6.0000,1.0000,16.4992,0.3192,0.2848,0.3127,5.5389,0.1182,0.0735,0.0708,126.2151,0.2702,0.1175,0.2417,1.6194,1.4937,2.6195,3.5603,-0.3664,0.3576,-0.4905,-0.5522,1.0009,1.1087,1.2558,1.0445,0.1309,1.3897,3.7660,1.3930
124.1912,0.1734,-0.2875,-0.0297,0.3371,179.2973,106.0000,120.0000,108.0000,96.0000,12.5000,4.2500,23.7500,3.7500,12.0000,5.0000,20.0000,1.0000,12.7349,0.1522,0.1573,0.4163,3.9704,0.0449,0.0469,0.1254,124.2529,0.1797,0.2925,0.1280,1.7001,3.1528,2.0595,1.8561,-0.1879,1.1152,-0.4353,-0.2334,1.0005,1.0318,1.0127,1.1603,0.1026,0.8871,0.5482,4.1979
124.3879,0.2064,-0.4655,-0.4118,0.6548,139.5741,114.0000,134.0000,102.0000,133.0000,15.5000,18.0000,15.5000,20.2500,22.0000,23.0000,12.0000,23.0000,14.7792,0.2758,0.1599,0.2377,3.9308,0.0948,0.0501,0.0625,124.4489,0.2257,0.4675,0.4148,2.2525,1.5741,1.6549,3.1509,0.0488,0.1172,0.2212,1.0641,1.0005,1.0998,1.0057,1.0113,0.1188,1.4239,0.3450,0.5831
145.1547,0.2884,-0.2890,-0.4352,0.5968,169.8367,173.0000,173.0000,106.0000,161.0000,24.1667,23.4000,20.0000,20.6000,58.0000,57.0000,27.0000,54.0000,56.8595,0.0604,0.2485,0.2608,19.2523,0.0153,0.0961,0.0691,146.4001,0.2885,0.3061,0.4345,1.5474,2.1032,1.2957,2.0710,0.0679,0.0113,-0.0825,0.3871,1.0086,1.0014,1.0521,1.0126,0.3934,0.2099,0.8784,0.6118
132.9905,0.1777,-0.3559,-0.3197,0.5103,146.9706,126.0000,133.0000,112.0000,129.0000,10.0000,16.3333,7.5000,12.3333,16.0000,22.0000,29.0000,16.0000,29.3265,0.0642,0.1125,0.3619,9.8605,0.0168,0.0367,0.0849,133.3448,0.1785,0.3560,0.3341,1.6023,2.3366,1.9941,3.6504,-0.2549,0.4924,0.5777,-0.6990,1.0027,1.0043,1.0052,1.0329,0.2208,0.3620,0.3186,1.1371
125.7345,0.1790,-0.3590,-0.1951,0.4461,161.8696,105.0000,119.0000,108.0000,107.0000,4.7500,12.7500,12.0417,1.0000,11.0000,9.0000,17.0000,1.0000,17.4088,0.1125,0.0910,0.2511,5.4653,0.0404,0.0301,0.0825,125.8481,0.1843,0.3615,0.2143,1.8261,1.6993,1.7641,1.7089,-0.3077,0.5133,-0.3095,-0.0455,1.0009,1.0238,1.0033,1.0794,0.1385,0.6320,0.2530,1.3240
124.6900,0.2184,-0.3387,-0.1973,0.4487,185.0870,108.0000,120.0000,103.0000,106.0000,13.0000,4.0000,11.0000,10.0000,14.0000,2.0000,17.0000,5.0000,14.4045,0.1494,0.0598,0.1099,4.6126,0.0418,0.0166,0.0317,124.7716,0.2234,0.3396,0.2005,1.8914,2.4513,3.0012,2.1314,-0.3196,0.5891,-0.7177,-0.3228,1.0007,1.0172,1.0011,1.0122,0.1156,0.6859,0.1764,0.5584
125.8166,0.2328,-0.3911,-0.1564,0.4813,147.2593,99.0000,128.0000,107.0000,107.0000,9.0000,6.0000,9.5000,4.0000,8.0000,7.0000,11.0000,1.0000,16.2962,0.2100,0.1106,0.2847,5.4049,0.0702,0.0318,0.0791,125.9283,0.2431,0.3932,0.1769,1.6184,1.6072,3.0211,3.6739,-0.1062,-0.1943,-1.1451,-1.3177,1.0009,1.0427,1.0032,1.1129,0.1296,0.9223,0.2826,1.8846
126.7308,0.1314,-0.3601,-0.3184,0.4983,171.9655,121.0000,117.0000,113.0000,127.0000,9.3333,8.0000,15.8333,1.0000,8.0000,7.0000,28.0000,1.0000,19.9303,0.1365,0.2761,0.4751,6.3732,0.0444,0.1038,0.1395,126.8854,0.1401,0.3769,0.3521,1.6660,1.6630,1.5529,2.6905,-0.0267,0.1373,-0.4733,-0.8619,1.0012,1.0523,1.0388,1.0857,0.1574,1.0542,0.7756,1.5277
125.9974,0.0759,-0.3138,-0.0920,0.3357,166.7429,115.0000,111.0000,118.0000,111.0000,8.0000,12.0000,25.6667,2.5000,7.0000,5.0000,28.0000,2.0000,14.1167,0.1805,0.1247,0.6112,3.9084,0.0564,0.0367,0.1899,126.0563,0.0944,0.3158,0.2101,3.1536,1.6538,1.9097,1.8042,-1.1109,0.0224,0.1968,-0.2995,1.0005,1.2295,1.0066,1.2243,0.1121,2.9103,0.3989,4.1308
124.7736,0.1644,-0.3242,-0.2397,0.4354,153.8667,125.0000,120.0000,104.0000,107.0000,6.0000,5.0000,16.7500,9.0000,4.0000,2.0000,17.0000,4.0000,13.6828,0.2498,0.1759,0.2827,4.6372,0.0877,0.0654,0.0805,124.8569,0.1865,0.3306,0.2542,1.6797,1.4885,1.3851,2.8079,-0.3805,0.2005,0.0929,-0.9127,1.0007,1.1278,1.0194,1.0523,0.1097,1.6279,0.5479,1.1999
122.5816,0.1505,-0.3005,-0.0305,0.3375,174.5789,102.0000,114.0000,106.0000,92.0000,7.0000,6.2500,8.5000,3.0000,8.0000,7.0000,6.0000,1.0000,11.9425,0.0702,0.0594,0.1600,4.1108,0.0210,0.0193,0.0447,122.6469,0.1519,0.3017,0.0538,1.5611,2.2177,1.9002,2.5256,0.1314,-0.4699,0.3511,-0.5760,1.0005,1.0092,1.0019,1.3151,0.0975,0.4684,0.1974,4.8510
157.4994,0.0742,-0.3227,-0.2459,0.4125,203.4286,191.0000,166.0000,183.0000,186.0000,12.4167,19.3333,26.1667,27.3333,83.0000,46.0000,86.0000,89.0000,86.1062,0.4017,0.3165,0.3747,27.4291,0.1222,0.1043,0.1097,159.8364,0.1480,0.3297,0.2638,1.7399,2.0213,1.8212,1.5802,0.3078,0.4382,-0.4910,-0.2055,1.0148,1.2943,1.0533,1.0980,0.5508,4.2325,1.0386,1.6484
139.1963,0.1215,-0.4940,-0.3289,0.6058,190.4167,119.0000,132.0000,151.0000,177.0000,20.4167,26.0000,24.6667,27.4000,25.0000,18.0000,49.0000,74.0000,48.1256,0.2961,0.4110,0.4106,16.6562,0.1079,0.1345,0.1395,140.1728,0.1691,0.4992,0.3428,1.5421,1.4420,2.1306,1.6094,0.1756,0.3486,0.6542,0.3438,1.0070,1.2880,1.0377,1.0929,0.3470,2.8214,0.8739,1.3914
124.6437,0.1624,-0.3027,-0.1365,0.3697,140.5556,108.0000,116.0000,108.0000,102.0000,4.3333,4.0000,15.6667,5.0000,5.0000,2.0000,21.0000,4.0000,14.5640,0.1662,0.0738,0.2551,4.3468,0.0526,0.0159,0.0620,124.7167,0.1714,0.3029,0.1504,2.2367,2.4470,4.8462,4.5106,-0.4909,0.8301,1.3507,-1.3811,1.0006,1.0486,1.0013,1.0935,0.1169,1.0401,0.2441,1.9349
134.8863,0.3507,-0.3489,-0.2702,0.5637,139.1429,123.0000,156.0000,97.0000,137.0000,9.3750,17.7500,17.0000,11.0000,9.0000,30.0000,13.0000,13.0000,31.5246,0.1054,0.2246,0.9460,10.4620,0.0371,0.0816,0.3343,135.2798,0.3524,0.3594,0.4287,1.6719,1.4842,1.3974,1.5677,-0.2586,0.0498,-0.1121,0.0828,1.0029,1.0054,1.0261,1.1962,0.2341,0.3016,0.6498,3.0130
123.5788,0.2169,-0.5563,-0.2919,0.6647,131.1765,82.0000,118.0000,109.0000,126.0000,8.5000,9.7500,8.7500,3.2500,4.0000,5.0000,15.0000,3.0000,11.4880,0.0580,0.1379,0.2372,4.0563,0.0176,0.0510,0.0842,123.6414,0.2181,0.5591,0.3047,1.6320,2.1876,1.6039,1.7398,-0.2868,0.5576,-0.4659,-0.5225,1.0005,1.0031,1.0039,1.0380,0.0930,0.2672,0.2480,0.8235
124.8268,0.1720,-0.3817,-0.3272,0.5314,135.2273,111.0000,127.0000,100.0000,113.0000,3.7500,6.0000,8.0000,1.0000,3.0000,10.0000,4.0000,1.0000,14.8160,0.2570,0.0938,0.3506,4.9948,0.0883,0.0296,0.1159,124.9222,0.1909,0.3837,0.3503,1.6403,1.5875,2.0384,1.7614,-0.0416,-0.2611,-0.4603,-0.1691,1.0008,1.1210,1.0029,1.0567,0.1187,1.6434,0.2455,1.0904
125.6735,0.2514,-0.2979,-0.1607,0.4216,172.4688,112.0000,131.0000,97.0000,110.0000,9.5000,9.4167,20.5000,4.0000,9.0000,11.0000,14.0000,1.0000,15.8401,0.1226,0.2026,0.4908,4.8474,0.0451,0.0593,0.1689,125.7641,0.2553,0.3042,0.2331,1.9517,1.4645,1.7806,1.3792,-0.1244,0.4506,-0.0671,-0.0970,1.0007,1.0154,1.0189,1.3195,0.1261,0.4914,0.6855,3.7461
130.4697,-0.0693,-0.1241,-0.6761,0.6909,214.6857,207.0000,109.0000,103.0000,129.0000,17.0476,15.5000,4.2500,12.8333,71.0000,22.0000,3.0000,12.0000,26.4111,0.1761,0.3466,0.1523,8.3867,0.0597,0.1071,0.0362,130.7313,0.0916,0.1676,0.6769,1.7234,1.5384,1.6721,2.7073,-0.2079,-0.1170,0.2046,0.4387,1.0020,1.2630,1.2011,1.0014,0.2026,3.0205,2.9109,0.2255
122.2846,0.1891,-0.3742,-0.1981,0.4637,156.7231,106.0000,128.0000,111.0000,120.0000,6.0000,4.8333,5.5000,12.5000,6.0000,11.0000,8.0000,17.0000,15.3844,0.2665,0.2574,0.5948,3.8129,0.0784,0.0740,0.1619,122.3431,0.2032,0.3809,0.2535,2.9909,2.0585,3.2452,3.7680,0.9724,0.0193,1.1098,1.3269,1.0005,1.0825,1.0191,1.0607,0.1258,1.4920,0.6965,2.6002
123.6753,0.2271,-0.1348,0.2081,0.3362,158.0000,112.0000,120.0000,98.0000,67.0000,9.9167,4.0000,5.8333,2.0000,11.0000,2.0000,11.0000,2.0000,10.4190,0.1238,0.1281,0.3541,3.0372,0.0383,0.0344,0.1175,123.7110,0.2307,0.1395,0.2372,2.7260,2.4179,2.3437,2.0228,-0.8378,0.8120,-0.1343,-0.7297,1.0003,1.0135,1.0304,1.1305,0.0843,0.5473,0.9618,1.9004
125.7756,0.2006,-0.4392,-0.2094,0.5263,173.1500,97.0000,123.0000,110.0000,113.0000,5.3333,8.0000,10.8750,5.0000,7.0000,10.0000,19.0000,4.0000,15.8344,0.0720,0.0611,0.2379,5.4005,0.0247,0.0174,0.0774,125.8857,0.2022,0.4401,0.2252,1.6839,1.9981,2.3080,1.6233,-0.2842,0.6725,0.2364,-0.0638,1.0009,1.0072,1.0007,1.0613,0.1259,0.3599,0.1390,1.1593
144.3650,-0.0727,-0.1973,-0.1350,0.2499,178.0870,170.0000,111.0000,172.0000,130.0000,20.5000,5.0000,20.9250,13.6250,38.0000,3.0000,79.0000,21.0000,55.4694,0.4323,0.0787,0.7219,18.2009,0.1315,0.0187,0.1947,145.4831,0.1427,0.1992,0.2359,1.6579,2.2771,2.8586,2.2033,0.0010,0.6398,0.3245,-0.5118,1.0077,1.1518,1.0043,1.3275,0.3857,3.9450,0.3975,5.0495
126.5433,0.3203,-0.1690,0.0664,0.3682,177.5926,119.0000,136.0000,91.0000,84.0000,13.0000,13.2500,11.0000,4.0000,22.0000,15.0000,7.0000,1.0000,17.8112,0.0300,0.1369,0.2541,5.5854,0.0093,0.0383,0.0677,126.6620,0.3207,0.1745,0.0936,1.7974,2.2721,2.4791,2.6630,-0.0715,0.6605,-0.4860,-0.7415,1.0009,1.0004,1.0241,1.1304,0.1408,0.0934,0.8135,3.3696
125.5459,0.1202,-0.3423,-0.2334,0.4314,179.4643,116.0000,115.0000,108.0000,109.0000,4.2500,13.0000,18.4167,9.0000,3.0000,9.0000,17.0000,4.0000,15.2167,0.1050,0.0974,0.2857,4.9775,0.0319,0.0329,0.0935,125.6410,0.1239,0.3441,0.2533,1.8037,1.7578,1.7665,1.8254,-0.3452,-0.3626,-0.6096,-0.4220,1.0008,1.0336,1.0044,1.0730,0.1213,0.8922,0.2849,1.2570
122.7770,0.1842,-0.3121,0.0133,0.3627,168.3750,99.0000,114.0000,108.0000,90.0000,10.6250,8.0000,8.7500,1.0000,11.0000,3.0000,11.0000,1.0000,11.2227,0.0861,0.1279,0.1925,3.2923,0.0282,0.0401,0.0566,122.8193,0.1869,0.3155,0.0567,2.0714,1.6655,1.7056,2.0191,-0.3250,0.0842,-0.0416,-0.3299,1.0003,1.0111,1.0078,1.1544,0.0914,0.4685,0.4102,4.3796
123.5362,0.0624,-0.1536,0.2480,0.2984,144.8333,103.0000,105.0000,119.0000,75.0000,5.5000,7.0000,9.6667,8.6667,2.0000,7.0000,16.0000,5.0000,14.0434,0.0504,0.0446,0.1391,4.7588,0.0126,0.0162,0.0433,123.6228,0.0639,0.1539,0.2508,1.6497,3.3331,1.6039,2.4127,-0.1375,0.4678,0.3708,-0.8077,1.0007,1.0188,1.0053,1.0144,0.1137,0.8111,0.2923,0.5671
123.2300,0.2471,-0.3633,-0.1544,0.4657,172.8636,105.0000,123.0000,99.0000,103.0000,4.0000,7.0000,9.0000,11.7500,1.0000,5.0000,10.0000,5.0000,12.4357,0.1022,0.1420,0.1711,4.1134,0.0353,0.0481,0.0534,123.2956,0.2500,0.3668,0.1633,1.6483,1.5305,1.6457,2.3699,0.0351,0.2593,-0.1083,-0.9612,1.0005,1.0096,1.0083,1.0554,0.1009,0.4147,0.3919,1.1347
125.5319,0.2105,-0.3517,-0.3823,0.5605,185.4828,118.0000,127.0000,95.0000,132.0000,3.0000,15.0000,15.0000,4.5000,2.0000,18.0000,12.0000,6.0000,17.2580,0.1176,0.3857,0.4401,5.4139,0.0260,0.1227,0.1430,125.6446,0.2112,0.3705,0.4078,1.7722,6.3438,1.6554,2.1906,-0.2742,-1.7243,0.0689,-0.7955,1.0009,1.0074,1.0576,1.0652,0.1375,0.5631,1.1373,1.1861
124.8561,0.2193,-0.2787,0.0922,0.3665,188.5789,94.0000,121.0000,109.0000,84.0000,4.0000,19.6667,19.7500,2.0000,4.0000,9.0000,19.0000,1.0000,14.8331,0.0654,0.2412,0.5175,4.5773,0.0203,0.0714,0.1430,124.9378,0.2206,0.2869,0.1682,1.7116,1.7398,2.0812,3.3953,-0.1733,0.5084,-0.1861,-1.2503,1.0007,1.0042,1.0316,1.0792,0.1188,0.2983,0.8816,3.5375
